source_id,parallax,parallax_error,parallax_over_error,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radius_gspphot
140694611698382080,1.2218753005897642,0.017504644,69.802925,1.0160503,12.650492,13.102431,12.033749,1.0686827,2.5009
140696020447632768,0.7663376014345921,0.06816593,11.242239,1.1524141,16.526953,17.203608,15.718826,1.4847813,0.6471
140696673281254912,2.5295426492631603,0.021549126,117.38493,0.9836938,11.113761,11.398617,10.660795,0.7378216,2.0056
140698563068271232,2.223600215773465,0.038912814,57.143135,0.94272536,15.5895405,16.384714,14.719902,1.6648121,0.7055
140703575294193280,2.9045856846972966,0.015460776,187.86804,0.9403793,12.014906,12.346716,11.516089,0.8306265,1.2055
140706637606748928,1.6062554693049464,0.033606365,47.796165,1.0512185,14.593448,15.039476,13.981421,1.0580549,0.8658
140710382818230528,2.156485175620345,0.02211633,97.50647,1.1000224,13.680956,14.116133,13.085005,1.0311279,0.8733
140718319917934080,1.5557270624692392,0.05478958,28.394579,1.0290838,16.047594,16.693287,15.263752,1.4295349,0.8176
140718594795840000,1.1840282828331763,0.028969547,40.871483,1.3731121,13.828975,14.235834,13.254472,0.98136234,1.4141
140719690010982656,1.8275401461086755,0.0821564,22.244648,0.9782456,16.778444,17.813257,15.780013,2.0332441,0.6549
140720312782636288,0.38553623580418667,0.03450351,11.173826,1.1875674,14.879063,15.338733,14.24849,1.0902424,4.1101
140720549004830080,1.1361963810072029,0.04144382,27.415339,1.0476379,15.518471,15.9759655,14.899566,1.0763998,0.8369
140720759459780608,0.6553403903030003,0.035316013,18.556465,1.0611751,15.234911,15.553099,14.74828,0.8048191,1.5259
140722095193100672,1.812188510291458,0.1616496,11.210597,0.9691357,18.162523,19.630157,17.021034,2.6091232,0.4261
140722546166167936,0.7241709931700006,0.036508583,19.835636,1.1146723,14.519736,14.885797,13.984475,0.9013214,1.3513
140722924122723840,1.5183681885437381,0.08165443,18.595049,1.0071967,16.678844,17.675982,15.696065,1.9799166,0.6566
140723542598016512,1.177601827419293,0.04095955,28.750362,1.0665978,15.521656,16.005962,14.902721,1.103241,0.883
140724745188867072,1.1321237331916156,0.07124594,15.890361,1.07764,16.737724,17.478853,15.917952,1.5609016,0.6669
140730655063825792,1.1530641329806663,0.022368992,51.547432,0.95509577,14.451486,14.834319,13.903712,0.93060684,0.996
140732544850096512,2.8289023258741772,0.019219736,147.18738,0.97976434,10.890994,11.315665,10.298926,1.0167389,2.4793
140733197684469504,0.8187468172314024,0.05034791,16.261784,0.93336284,16.04297,16.443996,15.477204,0.9667921,0.7184
141346209777341952,0.8217330580961394,0.05168367,15.899278,0.9785217,16.041508,16.485884,15.429894,1.0559893,0.671
141349748830382848,1.6637461725184701,0.032770447,50.769714,1.1977224,14.845662,15.412796,14.134153,1.2786427,0.9254
141349920629086464,1.318909041652439,0.035453685,37.2009,0.95293444,15.309527,15.778523,14.674734,1.1037893,0.8031
141352463249700480,3.403155564630011,0.018260425,186.36781,1.2125086,12.628438,13.010657,12.078645,0.93201256,0.8942
141359777577241600,0.7669105376420362,0.06727236,11.4000845,0.98614615,16.481413,16.973356,15.83629,1.1370659,0.6479
141363389646511616,0.40890021347186106,0.039073743,10.464833,0.9806892,15.4443245,15.8121195,14.905207,0.9069128,1.8887
141363836323095680,0.3682237849627386,0.034028582,10.821014,1.0809382,15.216391,15.514161,14.753588,0.7605734,0.994
141364278703529216,2.2538377045917493,0.18502915,12.180987,0.97219014,18.343266,19.726921,17.185015,2.5419064,0.328
141368990283838336,0.8221588358094807,0.02206267,37.2647,1.1426553,14.26788,14.55135,13.824344,0.72700596,1.243
141405957066074624,2.5828940908714113,0.1788964,14.437932,1.0079709,18.268305,19.886208,17.052328,2.8338795,0.3793
141418674463917696,1.6027764297118325,0.13045162,12.286367,1.0293247,17.861626,18.952202,16.828503,2.1236992,0.4887
141422350957282432,0.8593366509550064,0.045977656,18.69031,1.0285304,15.798915,16.26658,15.17359,1.0929909,0.7853
141425099736412544,0.8327309063108163,0.063996166,13.012199,1.0262569,16.48283,16.964218,15.831099,1.1331196,0.5743
141425816994433152,1.340871545334871,0.06740641,19.892345,0.9834077,16.647846,17.326494,15.866374,1.4601202,0.7693
141427917234924288,0.8355835335003886,0.05870171,14.234399,0.9922302,16.482742,16.969952,15.853432,1.1165199,0.6773
141431696806142464,0.9209948805498461,0.036072828,25.53154,1.0291951,15.092854,15.499716,14.514115,0.9856005,1.0492
141432521439863552,0.7390950769537336,0.021367708,34.589348,0.99140716,13.801708,14.179408,13.261979,0.917429,2.1454
141435751255245568,1.1587451451135873,0.09468103,12.238408,1.0905943,17.295128,18.177952,16.351677,1.8262749,0.6579
141438564457535744,0.8598901933851273,0.065665714,13.094965,0.9815365,16.801601,17.439095,16.034096,1.4049988,0.8774
141441180094381696,1.9427165970141935,0.055407822,35.062134,1.0247678,16.262074,17.135056,15.354949,1.7801065,0.7292
141442932441036288,0.5048230565393518,0.044417337,11.365451,1.0294873,15.747465,16.064846,15.273218,0.7916279,0.7876
141449284697161344,2.9844643084555917,0.259068,11.520002,1.1425886,18.89308,20.669939,17.665262,3.0046768,0.2413
141451346281530752,1.5892715503807133,0.112415865,14.137431,0.81838244,17.649355,18.650928,16.559704,2.0912247,0.7771
141459871791964160,1.0064540508388136,0.046191886,21.788548,0.9251,15.98939,16.485561,15.335365,1.1501961,0.7965
141466361487020928,1.3220019395772782,0.014219192,92.973076,0.98107404,13.068713,13.392234,12.578272,0.813962,1.634
141466498925960320,1.4123555737780553,0.015417188,91.60915,1.084871,12.526634,12.842605,12.04837,0.7942343,1.8566
141472791053542784,3.313282773393486,0.06543215,50.63692,1.0349305,16.632093,17.855667,15.543023,2.312644,0.5266
141474131083323520,0.4857852817008887,0.047553875,10.215472,1.0461876,15.737189,16.0601,15.243683,0.8164177,0.877
141474268522281856,0.9247483210866008,0.055443138,16.67922,1.0777864,16.28528,16.849552,15.414021,1.4355316,0.9689
141477429618329216,0.44793128814729244,0.042836014,10.456885,1.0170262,15.033116,15.390354,14.506365,0.88398933,2.145
141478288611789696,0.7810796742959203,0.03238317,24.119926,1.0351017,14.375189,14.67493,13.906941,0.7679882,1.2503
141480075318177408,0.7457624013239581,0.060918566,12.241956,1.0282553,15.866692,16.258389,15.317267,0.9411211,0.662
141481140470075008,0.8150446697608127,0.03245498,25.113087,0.9746631,14.734692,15.105149,14.192868,0.91228104,1.0786
141481484067451776,1.108053409000513,0.057407692,19.301481,1.101721,15.489174,15.945436,14.855845,1.0895901,0.6888
141481518427193088,0.8862674620348053,0.056583792,15.662921,0.94681376,15.670398,16.031704,15.123724,0.90797997,0.9356
141482407484107008,2.8081973752715514,0.07642695,36.74355,0.98875225,16.384565,17.42415,15.366027,2.0581236,0.5726
141482686658294784,1.4621328120684933,0.040348098,36.23796,1.0655663,14.628017,15.067081,14.024955,1.0421267,0.7233
141484301565987840,0.882921611256928,0.07157057,12.336379,0.93479097,16.462156,17.117739,15.690879,1.4268599,0.8567
141487874977180032,0.6737268363122962,0.03184692,21.155165,0.98471117,15.243661,15.546379,14.709003,0.83737564,1.064
141488179920371328,1.6617716945857424,0.0968473,17.158678,0.92533386,17.373547,18.416159,16.360872,2.0552864,0.5749
141488557877494272,2.1587330855570874,0.20601167,10.478694,0.9957414,18.5948,20.118029,17.4464,2.671629,0.3053
141490589398093440,0.6619288547221291,0.027059672,24.46182,1.0031171,14.751424,15.06536,14.27446,0.79090023,1.2487
141491718973524992,1.0674664297677727,0.033068318,32.28064,0.9109304,15.154018,15.559863,14.581513,0.9783497,0.8804
141494815645805312,0.44105994728449427,0.034102388,12.933404,1.1117946,14.858993,15.108193,14.452783,0.65541077,1.3424
141499832167597568,1.986987646873749,0.026018461,76.36838,0.98712766,14.03908,14.4474745,13.467965,0.97950935,0.848
141500003966286976,2.1301935514420385,0.063159324,33.7273,1.0389924,16.449253,17.366856,15.511681,1.855175,0.7254
207706443799486464,0.9312202008077562,0.04455038,20.902632,0.97944266,16.137152,16.689041,15.429312,1.2597294,0.6925
207710219073819904,0.6220373065497716,0.061630934,10.092939,0.9914892,16.829323,17.336393,16.163565,1.1728287,0.569
207715166876099200,0.6486123170063398,0.05866663,11.055899,1.0785621,16.386003,16.913864,15.664088,1.2497759,0.6748
207718160470037376,1.022159734004496,0.048737403,20.9728,0.96369016,16.171818,16.75939,15.444686,1.314704,0.7173
207718641506385920,0.2955612003288509,0.021032477,14.052611,0.99820435,14.31447,15.038083,13.485958,1.552125,10.9847
207719805440736512,0.9615771106888629,0.043501627,22.104395,0.96822983,15.884837,16.439198,15.171588,1.2676096,0.6757
207719947176419328,0.6835380013862775,0.026933841,25.378407,0.95630217,14.935144,15.352315,14.337074,1.0152407,1.2126
207720600011430528,1.3633558459077486,0.029846674,45.678654,1.0216513,15.218903,15.681982,14.59672,1.0852623,0.8739
207720600011431040,0.6847848909067922,0.064122535,10.679317,0.93036574,16.773777,17.431711,15.981234,1.4504776,0.5798
207722210627805312,0.45190680633784486,0.016688172,27.079468,1.1806371,11.933796,12.959944,10.939048,2.020896,29.4503
207722695955421184,0.8889074710591146,0.06494545,13.686986,0.99433875,16.613188,17.194332,15.899711,1.2946215,0.8394
207724482661871872,0.7979594403716608,0.04035248,19.77473,1.0202309,15.947436,16.40901,15.299507,1.1095028,0.7262
207725341655325696,0.42325555070014115,0.02238907,18.904562,1.0782299,14.416123,15.18064,13.55856,1.6220798,5.4574
207725925770851456,0.4980920888022371,0.04081303,12.204243,1.0327499,15.799582,16.328278,15.109946,1.2183313,1.097
207727987355117184,0.5762812720114051,0.035299394,16.32553,0.9352492,15.475671,15.976323,14.801502,1.1748209,1.2397
207865593811881472,2.8547510245951293,0.015878402,179.7883,1.0037965,12.222414,12.572788,11.702785,0.8700037,1.1937
207901053059696384,0.875629169850756,0.07736221,11.318564,1.0093387,17.1354,17.924227,16.276775,1.6474514,0.7646
207902053789657728,2.2423572111551033,0.01765841,126.98523,1.1595638,12.656629,13.0150175,12.10376,0.91125774,1.2118
207902397387421952,2.033180027126378,0.049350414,41.198845,0.99642277,16.350336,17.291912,15.403104,1.8888083,0.6549
207903183363683200,1.1585058936710497,0.042438723,27.29832,1.0203576,16.018557,16.606998,15.290225,1.3167734,0.7191
207903565618514688,0.3471568240538735,0.02585331,13.427945,1.0337276,15.072465,15.709145,14.30375,1.4053946,5.9154
207903977935362304,0.5355510326328802,0.030498827,17.559727,0.97303617,15.438759,15.818539,14.862232,0.95630646,1.1955
207904046654828288,1.076484279176078,0.06499524,16.562511,1.0049978,16.890003,17.542913,16.12779,1.415123,0.8909
207910609364848000,0.9095394733551273,0.020096382,45.25887,1.0424323,14.152872,14.600568,13.534185,1.0663824,1.6493
207911296559581952,1.0329788073285344,0.061500333,16.796312,1.0489451,16.507418,17.116901,15.759073,1.3578281,0.6113
207911464062071552,0.5485187388586794,0.033733543,16.260336,1.0296047,15.261877,15.686294,14.659624,1.0266695,1.582
207914801252843392,0.6029097467755056,0.02287567,26.355938,0.9773446,14.393504,14.837738,13.777797,1.0599413,2.8146
207915969483897728,0.3691685267296331,0.031082327,11.87712,0.9242293,15.291455,15.699358,14.712307,0.987051,1.8542
207916553599467264,0.8610138066221472,0.06485664,13.275645,0.994359,16.716394,17.434803,15.891885,1.5429182,0.6077
207916862837101824,2.388864760504426,0.06680681,35.757805,1.2385589,16.312714,17.478336,15.236767,2.2415695,0.8422
207917786253990784,0.9963180829190653,0.0761581,13.082234,1.0248054,16.852592,17.558756,16.053371,1.5053844,0.8504
207918336009681920,3.5403853258686073,0.019855605,178.30658,0.99695516,11.716162,12.058378,11.200853,0.8575249,1.2101
207920195731717120,0.7701932396742679,0.06748349,11.413061,1.1721576,16.469645,17.001913,15.776999,1.2249136,0.5621
207920844270926080,2.1905986861374203,0.14384453,15.228933,0.9396955,17.644693,18.967627,16.535671,2.4319553,0.4144
207921020365427968,1.1742329509531695,0.08076638,14.538635,1.026128,17.07457,17.885641,16.212275,1.6733665,0.6345
207922394755122816,0.9221927103401331,0.049662594,18.56916,1.0381078,16.170132,16.768557,15.433817,1.3347397,0.7241
207923562986204800,0.9363796611161075,0.025798919,36.295307,0.99748516,14.865669,15.344225,14.214405,1.1298199,1.2299
207923734784886144,0.4915555069676604,0.020046817,24.520376,0.95717955,14.069431,14.41148,13.553089,0.8583908,1.8551
207924834296463232,0.40788868610416,0.03587958,11.368269,1.0477083,15.567343,16.036427,14.92407,1.1123562,1.4241
207926655362652800,0.405942594795882,0.021018386,19.31369,1.0248947,14.321506,14.574471,13.921296,0.65317535,2.0226
207929782098775808,0.32799558379566235,0.029099517,11.271513,1.0548939,15.005263,15.260693,14.592534,0.66815853,1.5783
207932973258631296,2.659378505677677,0.13640621,19.496021,0.9926651,17.610842,19.041475,16.46854,2.572935,0.4493
207934317584139776,0.8823629177188589,0.035346005,24.963583,0.9388222,14.852922,15.360705,14.185233,1.1754723,1.3314
207934382007516928,1.1379868895375995,0.01830339,62.173553,1.0257056,13.450638,13.9039955,12.828517,1.0754786,1.6523
207937238161921024,0.45359604172899776,0.038419157,11.806507,1.0490358,15.3893175,15.818304,14.779819,1.0384855,1.286
207942804439395712,0.39897092763810416,0.03192113,12.498648,0.9977103,15.425771,15.801158,14.869301,0.9318571,1.1927
207943216756289152,0.9723608499565723,0.03958719,24.562513,0.98693395,15.718449,16.265358,15.012692,1.2526655,0.7411
207943762216019328,1.4880075773785868,0.014612097,101.83395,1.0068105,12.298901,12.614719,11.812029,0.8026905,2.0131
207946614072870784,1.9378621335226112,0.12630022,15.3433,1.0377309,17.927048,19.24883,16.799854,2.4489765,0.4362
207946858888523776,0.32086385004464407,0.017337687,18.506727,1.0452375,13.888318,14.661855,13.029966,1.6318884,6.4911
207947236845621632,0.7290600611863095,0.04130018,17.652708,1.0282081,15.691299,15.934865,14.814013,1.1208525,1.9258
207947816663891200,1.4441454751874705,0.06216576,23.230562,0.9688309,16.311747,16.981947,15.520047,1.4618998,0.7719
207947992759866240,0.7992563254272305,0.04545606,17.583054,0.94922996,15.9953165,16.53244,15.305508,1.2269325,0.9008
207949298429901440,2.2480127468403435,0.09084975,24.744291,1.0157082,17.28543,18.527376,16.167469,2.3599072,0.5486
207949779466238720,1.163920417140717,0.027284807,42.658188,1.1642092,14.743984,15.278109,14.057339,1.2207699,1.0336
207950844618098304,1.3590958704443268,0.02366413,57.432743,0.9219485,14.651022,15.055347,14.072612,0.98273563,0.7784
207951772331032704,0.651402617594044,0.03442492,18.922415,1.0129597,15.584923,15.977556,15.000226,0.9773302,0.9372
207952253367344256,0.5931375289937217,0.03999475,14.830384,1.0800873,15.547175,15.970054,14.941708,1.0283461,1.031
207956307816451200,2.484285907827012,0.20297724,12.239234,1.0574322,18.529913,20.03963,17.357595,2.6820354,0.3215
207957372968512768,0.6253321199546689,0.03202751,19.524843,0.98204875,15.205865,15.643279,14.590991,1.052288,1.2979
207958231961932288,0.5460648844622615,0.041745525,13.0808,1.0070617,15.927102,16.415333,15.262482,1.1528511,0.8337
207960254889308032,0.9293477479555773,0.04736559,19.620737,0.99309283,16.081503,16.680418,15.344778,1.33564,0.8575
207960534064388736,0.3935069436284652,0.028871773,13.62947,0.9031387,14.915051,15.211995,14.449448,0.7625475,1.3101
207963415985374848,0.696229091826793,0.03282565,21.20991,1.094568,15.371714,15.842632,14.730488,1.1121445,0.9345
207965168332210560,0.6334462055139589,0.051088538,12.398989,1.0470501,16.230677,16.729462,15.567361,1.1621008,0.7169
207966164765471616,5.265203465267993,0.013882811,379.26062,0.9714238,12.749017,13.287266,12.063452,1.223814,0.7711
207966714520352256,1.274679509126095,0.11926255,10.688012,0.9295313,17.58086,18.516302,16.64828,1.8680229,0.7054
207966924975642880,0.3476104868798122,0.03066921,11.334185,0.99627227,15.091596,15.512006,14.491537,1.0204687,1.6948
207968020190550912,1.240988275075706,0.06536144,18.98655,1.0428821,16.61007,17.327158,15.800636,1.5265217,0.668
207970945065019648,0.6660404098960806,0.01953087,34.101933,1.0782192,13.884397,14.277937,13.329321,0.948616,1.9977
207972353814273408,0.6941982309847534,0.03350948,20.71647,1.2168779,15.107325,15.532365,14.506727,1.0256376,1.1272
207972869210309888,0.5433712201417684,0.021581046,25.178167,1.0792058,14.357395,14.7162075,13.821972,0.8942356,1.8258
207975102593331584,0.9538187206867682,0.06656915,14.328239,0.9428982,16.83408,17.504505,16.036322,1.4681835,0.641
207975411831351936,1.301238884762285,0.02439144,53.34818,1.015478,14.86802,15.29917,14.265015,1.0341549,0.9019
207975686708848128,1.7756638345371283,0.039994568,44.397625,1.0366719,15.947983,16.682476,15.121349,1.5611267,0.6957
207976820580204672,0.594367988890538,0.041018028,14.490409,1.0520618,15.569891,16.007767,14.956938,1.0508289,1.0636
207978465551083648,1.0745848728123202,0.09745069,11.02696,1.0057334,17.56302,18.575476,16.606985,1.9684906,0.6304
207978706070461440,0.5833735883766082,0.04525495,12.890824,1.0054047,16.178728,16.675182,15.525824,1.1493587,0.7394
207978744725502848,0.696971772545281,0.040360667,17.268589,0.95551366,15.932532,16.41214,15.269801,1.1423388,0.7262
207979431920323840,0.5713382914106422,0.037957437,15.052078,1.0055377,15.804005,16.225773,15.210654,1.0151186,0.9205
207981321705889920,0.740950478382792,0.02664394,27.809345,1.0309463,14.936496,15.378004,14.320798,1.0572062,1.3169
207981661007998720,0.8986315132290972,0.037116952,24.210812,1.0203604,15.705033,16.205091,15.035549,1.1695423,0.7475
207982142044391296,0.5401498469151168,0.03581473,15.0817795,0.966547,15.355073,15.804218,14.728008,1.07621,1.1482
207986196493578368,0.5554341671166348,0.05541342,10.023459,0.9850761,16.414772,16.971306,15.708159,1.2631464,0.7138
207986578746164736,1.4046694278419887,0.105259515,13.344821,1.0252587,17.45221,18.377483,16.38928,1.988203,0.5111
207987673961717632,0.8786994868603746,0.014112248,62.265026,0.95928526,13.096284,13.377277,12.648461,0.72881603,1.7495
207989563748025728,1.1356120842761679,0.11248183,10.09596,1.0650437,17.621246,18.493303,16.726822,1.7664814,0.778
207990354021311104,0.9364414701799022,0.019908391,47.037525,1.1075958,13.010441,13.417063,12.431004,0.9860592,2.8747
207992248102557824,0.4172947604091161,0.019980632,20.884962,1.0505431,14.311468,14.720126,13.723298,0.9968281,3.2187
207992900937741312,1.344575385072594,0.049853664,26.970444,0.9974313,16.205248,16.94864,15.35327,1.5953712,0.6343
207993416333790080,1.6928442997653275,0.071538515,23.663397,1.0058125,16.965834,18.191929,15.874333,2.3175955,0.9397
207993759931186176,1.3309586538963627,0.019422052,68.52822,0.97768724,14.115855,14.517813,13.538967,0.9788456,1.1735
207996474350442496,0.2971740133061048,0.029188469,10.181212,0.99828994,14.9090805,15.298721,14.338902,0.95981884,1.7744
207997230264757760,2.1816938370172894,0.016691346,130.7081,0.918799,13.663963,14.13934,13.021729,1.1176109,1.0431
207998192334404096,1.3429193377790085,0.048882734,27.472263,1.0123216,15.984896,16.322433,14.949079,1.3733549,0.5927
207999532367163392,1.9576721712735068,0.1021996,19.15538,1.0022212,17.47932,18.610758,16.435717,2.1750412,0.4602
207999734230656128,2.5678550384448817,0.16789022,15.294846,0.96142536,18.408735,19.91266,17.256979,2.6556816,0.3266
208000357000880768,0.7075615601731541,0.0530338,13.34171,0.9752135,16.264633,16.734493,15.604235,1.1302586,0.6649
208007538186144256,0.8994189775675522,0.05457827,16.479433,0.98866564,16.555613,17.204979,15.780757,1.424222,0.7819
208008191021155328,0.5259765777520089,0.029213084,18.004827,1.0212871,15.279055,15.7158165,14.662845,1.0529718,1.6581
208026332963612544,0.5354590754946894,0.022978455,23.302658,0.9674693,14.424068,14.807865,13.86049,0.9473753,1.6113
208026813999997952,1.6861454742374242,0.036892157,45.704712,1.048001,15.406342,16.09571,14.596761,1.49895,0.9032
208026951438914816,0.3356722966146531,0.033250708,10.095192,0.9850923,15.159259,15.490159,14.650513,0.83964634,1.6273
208027054518131712,0.5552337888283349,0.035749543,15.531214,1.0684048,15.411368,15.823458,14.816212,1.007246,1.125
208027088877857792,1.4729438128653751,0.016318338,90.26311,0.8749181,13.437557,13.821896,12.880864,0.94103146,1.3406
208027222020239232,0.6077979300320451,0.042684108,14.239443,0.9729549,15.999879,16.460512,15.361328,1.099184,0.8117
208035369575018368,1.411505472730797,0.030118082,46.865715,1.030062,15.189487,15.684917,14.535368,1.1495495,0.821
208036022409949440,1.1906060115689385,0.021778628,54.66855,0.98479944,14.431521,14.845803,13.840502,1.0053015,1.0545
208038045337749376,1.462601985205571,0.02621709,55.788113,0.9790342,14.429596,14.85671,13.83262,1.0240908,0.8684
208047081949028736,1.5174372460354297,0.04069356,37.28937,0.99397993,15.902337,16.590227,15.103872,1.4863548,0.6992
208047631704827008,0.4257483820754011,0.03899552,10.91788,1.0550984,15.702865,16.102919,15.12239,0.98052883,1.1665
208047636001251328,0.9642900856910446,0.021773573,44.287178,0.9654906,14.61195,14.9911375,13.980446,1.0106916,1.1385
208048318900470144,0.48012731605594383,0.013821565,34.737553,0.929338,12.8359585,13.566487,12.004331,1.5621567,8.2788
208049555850389248,0.6166563657155822,0.056628834,10.8894415,0.98303324,16.396795,16.959864,15.680813,1.2790508,0.6985
208050964599508224,0.615034045229221,0.05091197,12.080342,0.99604183,16.28055,16.770912,15.615286,1.1556263,0.6761
208052412004830208,1.629186132907714,0.020842642,78.16601,0.9668172,14.146107,14.5641775,13.562842,1.0013351,0.8667
208052961760673152,1.045962756610273,0.02898749,36.08325,0.9700125,14.880774,15.303877,14.283828,1.0200491,1.0469
208054507948814720,0.897905819680727,0.03929891,22.84811,1.005806,15.773424,16.375877,15.029399,1.3464785,0.9904
208062754285834112,0.8357798584754285,0.038153026,21.905993,1.008673,15.848655,16.342514,15.1894455,1.1530685,0.7604
208063024867800064,0.40646878993668334,0.021716837,18.716759,0.94743246,14.281277,14.473665,13.955154,0.5185108,1.9937
208063922517278848,0.24734118463006644,0.01858786,13.306599,0.9640026,13.855328,14.057479,13.50264,0.55483913,4.5184
208068281905663872,1.4205956382308917,0.049414948,28.748299,1.0088495,16.174034,16.866173,15.37459,1.4915829,0.7005
208068389283205120,0.8567489139347951,0.024575703,34.861626,0.90570277,14.373958,14.731478,13.842655,0.88882256,1.4779
208069832392117632,0.5256476117953703,0.040752277,12.898607,1.0194706,15.666812,16.1514,15.013973,1.1374264,1.0093
208070141629718400,1.8538829912870525,0.12435592,14.907879,1.0170937,17.817204,18.85529,16.837402,2.017887,0.3621
208072512451623424,1.1165227552336052,0.02002282,55.762512,1.0622519,13.947918,14.324999,13.397106,0.9278927,1.2816
208073264070193536,3.6076099334065583,0.11710528,30.806551,0.9476649,17.701557,19.238722,16.491571,2.7471504,0.3918
208073921200857344,1.0220147693404307,0.032598797,31.351303,1.0263505,15.555502,16.058022,14.889289,1.1687326,0.914
208074333517688192,1.29658370612372,0.016693594,77.66954,1.2167616,13.392525,13.754474,12.859988,0.8944855,1.3468
208075261230621440,0.5470489390572116,0.04517716,12.108971,1.0725532,15.803349,16.24234,15.189703,1.0526371,0.9764
208075497453255040,0.8781623025890087,0.029835979,29.432997,0.9917241,15.306865,15.764529,14.674101,1.0904284,0.9292
143374327693715840,1.822933555760152,0.017447725,104.47972,1.0354533,13.705013,14.09292,13.153925,0.93899536,0.9453
143374735715564288,2.8413324067854555,0.01661644,170.99525,1.0337931,13.655409,14.073989,13.068924,1.005065,0.7399
143378863179342976,0.4501313620223048,0.036589257,12.302282,0.9882757,15.502844,15.813087,15.018001,0.79508686,0.9679
143381955555797248,0.7900446659844528,0.025684299,30.75983,1.0635816,14.63222,14.900069,14.204063,0.6960058,1.1428
143384120219281664,0.7579646138093572,0.028317058,26.767067,1.0317994,14.943698,15.248871,14.466127,0.78274345,1.051
143384219003373184,0.7769569843865933,0.07142428,10.878051,0.94416004,16.757488,17.310886,16.057217,1.2536697,0.8007
143385735126974080,0.5453625647809325,0.04102904,13.29211,0.9806517,15.889225,16.226448,15.387161,0.8392868,0.7339
143386147444445184,2.1748386833265045,0.014760289,147.3439,1.060434,12.024437,12.439032,11.452532,0.9864998,1.888
143388002869663232,1.2079521394578077,0.056471292,21.390553,1.0626998,16.174244,16.707903,15.490597,1.2173061,0.6743
143391885520094976,1.7816485410684695,0.020502206,86.90034,1.0711708,13.804443,14.19928,13.242783,0.9564972,1.0118
143392950671980800,0.42462883148236574,0.02383207,17.81754,1.1047305,13.984158,14.544684,13.272596,1.272088,4.4634
143395184055042688,2.0895270374602375,0.06286301,33.239372,1.2526714,16.188147,17.093328,15.169137,1.9241915,0.8217
143396455365347840,0.9979607341211018,0.020278003,49.213955,1.1863512,12.738112,12.933649,12.40601,0.5276394,1.8338
143397279999062144,3.1065554119759655,0.01650631,188.2041,1.0282528,10.663545,10.918008,10.253271,0.66473675,1.7137
143402537038987648,1.2830729466662787,0.046473138,27.608915,1.0087966,15.989824,16.583813,15.264557,1.3192558,0.8568
143404701702497152,0.5857996868040416,0.054427147,10.763005,0.9522713,16.191854,16.614948,15.61441,1.0005379,0.6914
143409237187945728,0.5684702591074615,0.051646955,11.006849,0.90139675,16.012945,16.402487,15.451808,0.9506788,0.7224
143410233620350592,0.8869118610764272,0.024484899,36.222813,0.98306394,14.041046,14.413742,13.503386,0.9103565,1.5994
143412806304218880,0.5559593385283648,0.024272883,22.904545,1.0336076,14.440339,14.728168,13.992765,0.7354021,1.5789
143413325997547136,2.146904469298197,0.05576736,38.49751,1.021257,16.08,16.922674,15.18045,1.7422237,0.7317
143413356060051200,1.421367351745423,0.0272332,52.192448,0.8950377,14.484906,14.901019,13.909553,0.9914665,0.8527
143413497796240512,0.8478602439417514,0.028028322,30.250124,0.93134433,14.743355,15.105071,14.216348,0.8887234,1.1042
143417311727197440,0.7504917332465626,0.020371974,36.839424,0.93129516,14.119511,14.45222,13.626659,0.82556057,1.5616
143417380446672256,0.994995720330949,0.041649994,23.889458,1.06774,15.428838,15.966828,14.742686,1.2241421,0.9986
143418686116716032,1.0683947957050586,0.04679355,22.832096,1.1778264,15.488969,15.981854,14.834287,1.1475677,0.9124
143423255961882752,1.0138639193100765,0.06955421,14.5766,1.0206358,15.831561,16.310875,15.1966505,1.1142244,0.8052
143423462120312192,1.3142636279140012,0.05894864,22.295063,1.000088,15.953696,16.561146,15.21431,1.3468361,0.6994
143424802150132608,2.4697832350371907,0.12221761,20.20808,0.9554138,17.506575,18.685202,16.424612,2.2605896,0.4735
143427134315386496,2.6911004123677342,0.18734533,14.364386,0.97201353,18.309645,19.680199,17.171059,2.50914,0.278
143428031965512448,4.561334954598986,0.03517454,129.67717,1.0283564,15.173852,16.266733,14.129566,2.137167,0.6215
143432017695183360,1.6051416478679488,0.02056371,78.05701,1.1017367,13.405504,13.738399,12.903686,0.834713,1.0088
143433460804183296,0.6594101832412783,0.028618766,23.041182,1.1636541,14.250209,14.783332,13.567079,1.2162533,3.3972
143434113639047040,1.7375013118760267,0.10603348,16.386347,1.0678117,17.04503,17.991325,16.098219,1.8931065,0.6291
143438369949858048,1.0179586518252643,0.08087911,12.586176,1.0220128,16.689419,17.27096,15.970171,1.3007889,0.6618
143440298392093824,0.9394383871934635,0.061648417,15.238646,1.0214354,16.09631,16.55413,15.473285,1.0808458,0.6554
143441466623310848,1.086853156075019,0.030114122,36.091145,1.0054984,14.872848,15.2191725,14.354557,0.86461544,0.8222
143442291256937984,0.6933090553066359,0.03363143,20.614916,0.98069054,15.172555,15.549777,14.627129,0.92264843,1.1607
143443940524359040,1.5540479193564316,0.07968695,19.501913,0.95923245,16.822506,17.715725,15.909089,1.8066359,0.6
143447376498295936,1.0933232597073237,0.016988307,64.3574,1.0879934,13.355861,13.6757555,12.869093,0.80666256,1.4892
